series_id,series_name,source_name,country_id,country_name,region,income_group,year,value
71546,"Freedom in the World: Civil Liberties, Personal Autonomy and Individual Rights, freedom of movement, including residence, employment, or education (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2020,3.0
71547,"Freedom in the World: Civil Liberties, Personal Autonomy and Individual Rights, right to property and business ownership without interference (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2020,2.0
71548,"Freedom in the World: Civil Liberties, Personal Autonomy and Individual Rights, personal social freedoms including marriage, appearance, and protection from domestic violence (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2020,2.0
71549,"Freedom in the World: Civil Liberties, Personal Autonomy and Individual Rights, equal opportunity and freedom from economic exploitation (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2020,2.0
9926,"Freedom in the World: Civil Liberties, Personal Autonomy and Individual Rights score (0-16, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2020,9.0
9927,"Freedom in the World: Civil Liberties, Aggregate score (0-60, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2020,32.0
59639,"Freedom in the World: Aggregate score for Civil Liberties and Political Rights categories (0-100, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2020,53.0
9929,"Freedom in the World: Political Rights rating (1-7, lower is more free)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,4.0
9930,"Freedom in the World: Civil Liberties rating (1-7, lower is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,4.0
71525,"Freedom in the World: Political Rights, Electoral Process, free and fair elections of head of state (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
71526,"Freedom in the World: Political Rights, Electoral Process, free and fair elections of legislative representatives (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
71527,"Freedom in the World: Political Rights, Electoral Process, electoral laws and framework fair, impartially implemented (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
9928,"Freedom in the World: Political Rights, Electoral Process score (0-12, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,6.0
71528,"Freedom in the World: Political Rights, Political Pluralism and Participation, right to organize in political party of choice (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,3.0
71529,"Freedom in the World: Political Rights, Political Pluralism and Participation, realistic opportunity for opposition in elections (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,3.0
71530,"Freedom in the World: Political Rights, Political Pluralism and Participation, political choices free of external influence (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
71531,"Freedom in the World: Political Rights, Political Pluralism and Participation, full political rights and electoral opportunities of ethnic, religious, or social groups (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
9924,"Freedom in the World: Political Rights, Political Pluralism and Participation score (0-16, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,10.0
71532,"Freedom in the World: Political Rights, Functioning of Government, elected officials determine government policy (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,1.0
71533,"Freedom in the World: Political Rights, Functioning of Government, strong and effective safeguards against corruption (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,1.0
71534,"Freedom in the World: Political Rights, Functioning of Government, government operates with openness and transparency (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
9920,"Freedom in the World: Political Rights, Functioning of Government score (0-12, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,4.0
59641,"Freedom in the World: Political Rights, additional discretionary question Q (former B) (0-4 points)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,0.0
9923,"Freedom in the World: Political Rights, Aggregate score (0-40, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,20.0
71535,"Freedom in the World: Civil Liberties, Freedom of Expression and Belief, free and independent media (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
71536,"Freedom in the World: Civil Liberties, Freedom of Expression and Belief, freedom to practice and express religious faith or nonbelief (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
71537,"Freedom in the World: Civil Liberties, Freedom of Expression and Belief, academic freedom and freedom from political indoctrination (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
71538,"Freedom in the World: Civil Liberties, Freedom of Expression and Belief, freedom to express personal views on politics (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,3.0
9921,"Freedom in the World: Civil Liberties, Freedom of Expression and Belief score (0-16, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,9.0
71539,"Freedom in the World: Civil Liberties, Associational and Organizational Rights, freedom of assembly (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,3.0
71540,"Freedom in the World: Civil Liberties, Associational and Organizational Rights, freedom for NGOs, particularly human rights and governance NGOs (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
71541,"Freedom in the World: Civil Liberties, Associational and Organizational Rights, freedom for trade unions and labor organizations (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
9919,"Freedom in the World: Civil Liberties, Associational and Organizational Rights score (0-12, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,7.0
71542,"Freedom in the World: Civil Liberties, Rule of Law, presence of independent judiciary (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,1.0
71543,"Freedom in the World: Civil Liberties, Rule of Law, due process for civil and criminal matters (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,1.0
71544,"Freedom in the World: Civil Liberties, Rule of Law, protection from use of illegitimate force and conflict (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
71545,"Freedom in the World: Civil Liberties, Rule of Law, laws, policies guarantee equal treatment of religious, ethnic, and social groups (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
9922,"Freedom in the World: Civil Liberties, Rule of Law score (0-16, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,6.0
71546,"Freedom in the World: Civil Liberties, Personal Autonomy and Individual Rights, freedom of movement, including residence, employment, or education (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,3.0
71547,"Freedom in the World: Civil Liberties, Personal Autonomy and Individual Rights, right to property and business ownership without interference (0-4, higher is better)","Freedom House, Freedom in the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2019,2.0
